fips,county_name,state_abbr,underserved,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
06025,Imperial,CA,True,671,2.5,0.0
40027,Cleveland,OK,True,2593,2.5,2.5
20041,Dickinson,KS,True,2383,2.5,2.5
36019,Clinton,NY,True,1408,2.5,2.5
29117,Livingston,MO,True,2092,2.4,2.4
06007,Butte,CA,True,775,2.4,0.0
29097,Jasper,MO,True,3118,2.4,2.4
40071,Kay,OK,True,2692,2.4,2.4
29019,Boone,MO,True,2114,2.3,2.3
05015,Carroll,AR,True,107,2.3,0.0
36063,Niagara,NY,True,1424,2.3,2.3
20021,Cherokee,KS,True,2414,2.3,2.3
37019,Brunswick,NC,True,1965,2.3,2.3
36089,St. Lawrence,NY,True,760,2.2,0.0
31161,Sheridan,NE,True,2654,2.2,2.2
48447,Throckmorton,TX,True,2523,2.2,2.2
31127,Nemaha,NE,True,2391,2.2,2.2
48039,Brazoria,TX,True,733,2.2,0.0
38069,Pierce,ND,True,1964,2.2,2.2
30035,Glacier,MT,True,2724,2.1,2.1
48117,Deaf Smith,TX,True,1822,2.1,2.1
31047,Dawson,NE,True,2296,2.1,2.1
48351,Newton,TX,True,249,2.1,0.0
53039,Klickitat,WA,True,1622,2.1,2.1
46111,Sanborn,SD,True,1973,2.0,2.0
46071,Jackson,SD,True,1658,2.0,2.0
51001,Accomack,VA,True,2542,2.0,2.0
01013,Butler,AL,True,864,2.0,0.0
05041,Desha,AR,True,1316,2.0,2.0
19187,Webster,IA,True,2948,2.0,2.0
48153,Floyd,TX,True,2475,2.0,2.0
20173,Sedgwick,KS,True,2218,1.9,1.9
54077,Preston,WV,True,864,1.9,0.0
20155,Reno,KS,True,2530,1.9,1.9
18131,Pulaski,IN,True,1945,1.9,1.9
48225,Houston,TX,True,1208,1.9,0.6
48501,Yoakum,TX,True,1853,1.8,1.8
05017,Chicot,AR,True,1314,1.8,1.8
19185,Wayne,IA,True,2220,1.8,1.8
20031,Coffey,KS,True,2472,1.8,1.8
41037,Lake,OR,True,502,1.8,0.0
55025,Dane,WI,True,2019,1.8,1.8
32031,Washoe,NV,True,1583,1.8,1.4
08021,Conejos,CO,True,459,1.8,0.0
30051,Liberty,MT,True,2357,1.8,1.8
20005,Atchison,KS,True,2618,1.7,1.7
06103,Tehama,CA,True,1209,1.7,1.7
05145,White,AR,True,891,1.7,0.7
48437,Swisher,TX,True,2288,1.7,1.7
38093,Stutsman,ND,True,2027,1.7,1.7
31173,Thurston,NE,True,2947,1.7,1.7
48267,Kimble,TX,True,793,1.6,0.0
38083,Sheridan,ND,True,1984,1.6,1.6
17125,Mason,IL,True,2404,1.6,1.6
31121,Merrick,NE,True,1921,1.6,1.6
31151,Saline,NE,True,2113,1.6,1.6
37061,Duplin,NC,True,1366,1.6,1.6
31131,Otoe,NE,True,2491,1.6,1.6
48347,Nacogdoches,TX,True,1333,1.6,1.6
46039,Deuel,SD,True,2645,1.5,1.5
27161,Waseca,MN,True,2420,1.5,1.5
40091,McIntosh,OK,True,2306,1.5,1.5
30011,Carter,MT,True,2217,1.5,1.5
30019,Daniels,MT,True,2091,1.5,1.0
27077,Lake of the Woods,MN,True,1410,1.5,1.5
19147,Palo Alto,IA,True,2181,1.4,1.4
48217,Hill,TX,True,2259,1.4,1.4
29145,Newton,MO,True,3420,1.4,1.4
06067,Sacramento,CA,True,595,1.4,0.0
47095,Lake,TN,True,1807,1.4,1.4
23029,Washington,ME,True,1881,1.4,1.4
06099,Stanislaus,CA,True,653,1.4,0.0
51029,Buckingham,VA,True,292,1.4,0.0
06023,Humboldt,CA,True,370,1.4,0.0
13033,Burke,GA,True,624,1.3,0.0
22035,East Carroll,LA,True,1474,1.3,1.3
20001,Allen,KS,True,2438,1.3,1.3
26067,Ionia,MI,True,2377,1.3,1.3
06065,Riverside,CA,True,1560,1.3,0.6
27013,Blue Earth,MN,True,2342,1.3,1.3
31009,Blaine,NE,True,1812,1.3,1.3
12101,Pasco,FL,True,580,1.2,0.0
29063,DeKalb,MO,True,2149,1.2,1.2
38015,Burleigh,ND,True,1801,1.2,1.2
48209,Hays,TX,True,2646,1.2,1.2
01131,Wilcox,AL,True,1,1.2,0.0
48465,Val Verde,TX,True,1244,1.2,1.2
12027,DeSoto,FL,True,636,1.2,0.0
29043,Christian,MO,True,1744,1.2,1.2
22123,West Carroll,LA,True,1350,1.2,1.2
16073,Owyhee,ID,True,565,1.2,0.0
37155,Robeson,NC,True,1438,1.2,1.2
48027,Bell,TX,True,2111,1.1,1.0
05011,Bradley,AR,True,896,1.1,0.0
18153,Sullivan,IN,True,1932,1.1,1.1
48305,Lynn,TX,True,2267,1.1,1.1
45003,Aiken,SC,True,647,1.1,0.0
38023,Divide,ND,True,1915,1.1,1.1
38009,Bottineau,ND,True,1681,1.1,1.1
30033,Garfield,MT,True,3085,1.1,1.1
38019,Cavalier,ND,True,3339,1.1,1.1
40151,Woods,OK,True,2516,1.1,1.1
46101,Moody,SD,True,1727,1.1,1.1
38041,Hettinger,ND,True,2065,1.0,1.0
40097,Mayes,OK,True,2156,1.0,1.0
48419,Shelby,TX,True,201,1.0,0.0
29221,Washington,MO,True,2093,1.0,1.0
05001,Arkansas,AR,True,1373,1.0,1.0
27149,Stevens,MN,True,2444,1.0,1.0
37163,Sampson,NC,True,1636,1.0,1.0
19071,Fremont,IA,True,1872,1.0,1.0
01085,Lowndes,AL,True,471,1.0,0.0
40073,Kingfisher,OK,True,2753,1.0,1.0
19193,Woodbury,IA,True,2572,1.0,1.0
21047,Christian,KY,True,1370,1.0,1.0
01047,Dallas,AL,True,588,1.0,0.0
13303,Washington,GA,True,174,0.9,0.0
55087,Outagamie,WI,True,2074,0.9,0.9
35035,Otero,NM,True,608,0.9,0.0
26107,Mecosta,MI,True,1947,0.9,0.9
18077,Jefferson,IN,True,1249,0.9,0.9
25027,Worcester,MA,True,404,0.9,0.0
46037,Day,SD,True,2731,0.9,0.9
29211,Sullivan,MO,True,2589,0.9,0.9
40041,Delaware,OK,True,4016,0.9,0.9
13285,Troup,GA,True,150,0.9,0.0
48177,Gonzales,TX,True,838,0.9,0.0
55035,Eau Claire,WI,True,1872,0.9,0.5
48375,Potter,TX,True,2986,0.8,0.8
46109,Roberts,SD,True,1751,0.8,0.8
47077,Henderson,TN,True,1001,0.8,0.8
38035,Grand Forks,ND,True,2315,0.8,0.8
16083,Twin Falls,ID,True,1391,0.8,0.8
20201,Washington,KS,True,2125,0.8,0.8
17117,Macoupin,IL,True,1882,0.8,0.8
41071,Yamhill,OR,True,681,0.8,0.0
39175,Wyandot,OH,True,1949,0.7,0.7
48303,Lubbock,TX,True,1783,0.7,0.7
45091,York,SC,True,484,0.7,0.0
21045,Casey,KY,True,1409,0.7,0.7
29081,Harrison,MO,True,2345,0.7,0.7
08051,Gunnison,CO,True,1397,0.7,0.7
37181,Vance,NC,True,976,0.7,0.0
17011,Bureau,IL,True,1955,0.7,0.7
48443,Terrell,TX,True,936,0.7,0.0
18181,White,IN,True,2133,0.7,0.7
48219,Hockley,TX,True,2034,0.7,0.7
21079,Garrard,KY,True,910,0.7,0.0
34023,Middlesex,NJ,True,513,0.7,0.0
29155,Pemiscot,MO,True,1919,0.7,0.7
21093,Hardin,KY,True,1561,0.7,0.7
39097,Madison,OH,True,1556,0.7,0.7
20195,Trego,KS,True,2303,0.7,0.7
37097,Iredell,NC,True,243,0.7,0.0
20045,Douglas,KS,True,3378,0.7,0.7
20183,Smith,KS,True,1973,0.7,0.7
48141,El Paso,TX,True,355,0.6,0.0
51025,Brunswick,VA,True,781,0.6,0.0
12075,Levy,FL,True,913,0.6,0.0
26099,Macomb,MI,True,1128,0.6,0.6
51037,Charlotte,VA,True,644,0.6,0.0
45033,Dillon,SC,True,1360,0.6,0.6
01109,Pike,AL,True,355,0.6,0.0
40077,Latimer,OK,True,634,0.6,0.0
20069,Gray,KS,True,2129,0.6,0.6
18141,St. Joseph,IN,True,2193,0.6,0.6
48325,Medina,TX,True,684,0.6,0.0
48363,Palo Pinto,TX,True,1437,0.6,0.2
48309,McLennan,TX,True,1802,0.6,0.6
31157,Scotts Bluff,NE,True,596,0.6,0.0
27087,Mahnomen,MN,True,2284,0.5,0.5
31059,Fillmore,NE,True,2550,0.5,0.5
55075,Marinette,WI,True,1268,0.5,0.2
31129,Nuckolls,NE,True,2467,0.5,0.5
46033,Custer,SD,True,1048,0.5,0.5
51175,Southampton,VA,True,1307,0.5,0.5
05147,Woodruff,AR,True,1840,0.5,0.5
01003,Baldwin,AL,True,297,0.5,0.0
18031,Decatur,IN,True,1831,0.5,0.5
01045,Dale,AL,True,235,0.5,0.0
28011,Bolivar,MS,True,1543,0.5,0.5
29187,St. Francois,MO,True,2515,0.5,0.5
46023,Charles Mix,SD,True,2576,0.5,0.5
06113,Yolo,CA,True,227,0.5,0.0
26021,Berrien,MI,True,2581,0.5,0.5
28137,Tate,MS,True,1206,0.5,0.5
45019,Charleston,SC,True,3180,0.5,0.5
05097,Montgomery,AR,True,220,0.5,0.0
46091,Marshall,SD,True,2224,0.5,0.5
48029,Bexar,TX,True,301,0.5,0.0
56035,Sublette,WY,True,320,0.5,0.0
55059,Kenosha,WI,True,2548,0.5,0.5
47097,Lauderdale,TN,True,2202,0.5,0.5
19045,Clinton,IA,True,1742,0.5,0.5
48277,Lamar,TX,True,2316,0.5,0.5
19021,Buena Vista,IA,True,2373,0.5,0.5
01075,Lamar,AL,True,553,0.5,0.0
53047,Okanogan,WA,True,559,0.5,0.0
53027,Grays Harbor,WA,True,1418,0.5,0.5
45087,Union,SC,True,48,0.5,0.0
28163,Yazoo,MS,True,641,0.5,0.0
40143,Tulsa,OK,True,1594,0.5,0.5
28147,Walthall,MS,True,523,0.5,0.0
29225,Webster,MO,True,3149,0.5,0.5
26105,Mason,MI,True,1966,0.5,0.5
48131,Duval,TX,True,1789,0.5,0.5
30079,Prairie,MT,True,1270,0.5,0.5
31039,Cuming,NE,True,3090,0.5,0.5
40021,Cherokee,OK,True,2900,0.5,0.5
19105,Jones,IA,True,1956,0.5,0.5
39173,Wood,OH,True,1929,0.5,0.5
19031,Cedar,IA,True,1786,0.5,0.5
22097,St. Landry,LA,True,912,0.5,0.0
51135,Nottoway,VA,True,1258,0.5,0.5
35029,Luna,NM,True,1468,0.4,0.4
19039,Clarke,IA,True,2341,0.4,0.4
55029,Door,WI,True,2574,0.4,0.4
05013,Calhoun,AR,True,1103,0.4,0.4
29015,Benton,MO,True,2618,0.4,0.4
55027,Dodge,WI,True,2078,0.4,0.4
17077,Jackson,IL,True,1277,0.4,0.4
08067,La Plata,CO,True,659,0.4,0.0
08041,El Paso,CO,True,934,0.4,0.0
53057,Skagit,WA,True,307,0.4,0.0
51099,King George,VA,True,485,0.4,0.0
55031,Douglas,WI,True,1111,0.4,0.1
17153,Pulaski,IL,True,997,0.4,0.4
06097,Sonoma,CA,True,277,0.4,0.0
37195,Wilson,NC,True,1179,0.4,0.4
17119,Madison,IL,True,1533,0.4,0.4
29061,Daviess,MO,True,2545,0.4,0.4
05081,Little River,AR,True,819,0.4,0.0
39051,Fulton,OH,True,2143,0.4,0.4
20015,Butler,KS,True,2637,0.4,0.4
17019,Champaign,IL,True,2015,0.4,0.4
31109,Lancaster,NE,True,3112,0.4,0.4
17001,Adams,IL,True,2360,0.4,0.4
51067,Franklin,VA,True,283,0.4,0.0
21233,Webster,KY,True,1120,0.4,0.4
17099,LaSalle,IL,True,1737,0.4,0.4
42043,Dauphin,PA,True,294,0.4,0.0
46081,Lawrence,SD,True,2556,0.4,0.4
48191,Hall,TX,True,690,0.4,0.0
17145,Perry,IL,True,1386,0.4,0.4
27035,Crow Wing,MN,True,1107,0.4,0.4
17141,Ogle,IL,True,2280,0.4,0.4
51117,Mecklenburg,VA,True,810,0.4,0.0
55093,Pierce,WI,True,1772,0.4,0.4
13079,Crawford,GA,True,594,0.4,0.0
55139,Winnebago,WI,True,2423,0.4,0.4
30083,Richland,MT,True,447,0.4,0.0
30069,Petroleum,MT,True,1979,0.4,0.4
55119,Taylor,WI,True,1932,0.4,0.4
01099,Monroe,AL,True,876,0.4,0.0
27007,Beltrami,MN,True,2161,0.4,0.4
55121,Trempealeau,WI,True,617,0.4,0.0
30001,Beaverhead,MT,True,3872,0.4,0.4
04005,Coconino,AZ,True,1965,0.4,0.4
19181,Warren,IA,True,1790,0.4,0.4
21209,Scott,KY,True,2341,0.4,0.4
37007,Anson,NC,True,796,0.4,0.0
20159,Rice,KS,True,2756,0.4,0.4
37103,Jones,NC,True,1551,0.4,0.4
51036,Charles City,VA,True,922,0.4,0.0
30031,Gallatin,MT,True,1395,0.4,0.2
39025,Clermont,OH,True,1509,0.4,0.4
29001,Adair,MO,True,2290,0.3,0.3
48139,Ellis,TX,True,2436,0.3,0.3
45025,Chesterfield,SC,True,761,0.3,0.0
05143,Washington,AR,True,1626,0.3,0.3
06037,Los Angeles,CA,True,1357,0.3,0.3
26073,Isabella,MI,True,2089,0.3,0.3
36055,Monroe,NY,True,1095,0.3,0.3
37041,Chowan,NC,True,2551,0.3,0.3
55009,Brown,WI,True,1553,0.3,0.3
27091,Martin,MN,True,2507,0.3,0.3
22057,Lafourche,LA,True,416,0.3,0.0
21183,Ohio,KY,True,1057,0.3,0.3
38077,Richland,ND,True,1889,0.3,0.3
47033,Crockett,TN,True,1794,0.3,0.3
06079,San Luis Obispo,CA,True,1074,0.3,0.3
19099,Jasper,IA,True,2080,0.3,0.3
39127,Perry,OH,True,1156,0.3,0.3
29165,Platte,MO,True,1741,0.3,0.3
48021,Bastrop,TX,True,755,0.3,0.0
37017,Bladen,NC,True,1231,0.3,0.3
38079,Rolette,ND,True,1702,0.3,0.3
45035,Dorchester,SC,True,1131,0.3,0.3
22099,St. Martin,LA,True,742,0.3,0.0
40107,Okfuskee,OK,True,2526,0.3,0.3
48121,Denton,TX,True,1884,0.3,0.3
29135,Moniteau,MO,True,2618,0.3,0.3
48189,Hale,TX,True,2117,0.3,0.3
39083,Knox,OH,True,1309,0.3,0.3
48503,Young,TX,True,2466,0.3,0.3
27111,Otter Tail,MN,True,2487,0.3,0.3
29149,Oregon,MO,True,825,0.3,0.0
40089,McCurtain,OK,True,504,0.3,0.0
40005,Atoka,OK,True,1641,0.3,0.3
40009,Beckham,OK,True,1676,0.3,0.3
48073,Cherokee,TX,True,410,0.3,0.0
19155,Pottawattamie,IA,True,1746,0.3,0.3
27049,Goodhue,MN,True,2353,0.3,0.3
17127,Massac,IL,True,1034,0.3,0.3
37101,Johnston,NC,True,1576,0.3,0.3
48355,Nueces,TX,True,1402,0.3,0.3
48403,Sabine,TX,True,287,0.2,0.0
48163,Frio,TX,True,1220,0.2,0.1
48051,Burleson,TX,True,1051,0.2,0.2
21207,Russell,KY,True,476,0.2,0.0
55127,Walworth,WI,True,2407,0.2,0.2
37157,Rockingham,NC,True,925,0.2,0.0
48113,Dallas,TX,True,1071,0.2,0.2
48223,Hopkins,TX,True,1743,0.2,0.2
53067,Thurston,WA,True,717,0.2,0.0
48395,Robertson,TX,True,1136,0.2,0.2
28107,Panola,MS,True,843,0.2,0.0
30009,Carbon,MT,True,1132,0.2,0.2
04003,Cochise,AZ,True,461,0.2,0.0
39101,Marion,OH,True,1764,0.2,0.2
48453,Travis,TX,True,1402,0.2,0.2
26045,Eaton,MI,True,2356,0.2,0.2
51181,Surry,VA,True,1189,0.2,0.2
48071,Chambers,TX,True,427,0.2,0.0
01011,Bullock,AL,True,117,0.2,0.0
37085,Harnett,NC,True,825,0.2,0.0
18143,Scott,IN,True,920,0.2,0.0
48187,Guadalupe,TX,True,812,0.2,0.0
48473,Waller,TX,True,1072,0.2,0.2
31177,Washington,NE,True,2568,0.2,0.2
18051,Gibson,IN,True,1567,0.2,0.2
48343,Morris,TX,True,1007,0.2,0.2
49053,Washington,UT,True,1519,0.2,0.2
37191,Wayne,NC,True,1800,0.2,0.2
48297,Live Oak,TX,True,836,0.2,0.0
20037,Crawford,KS,True,2944,0.2,0.2
18037,Dubois,IN,True,1193,0.2,0.2
29185,St. Clair,MO,True,2319,0.2,0.2
37065,Edgecombe,NC,True,1391,0.2,0.2
53073,Whatcom,WA,True,1172,0.2,0.2
05093,Mississippi,AR,True,2447,0.2,0.2
31055,Douglas,NE,True,1628,0.2,0.2
20055,Finney,KS,True,1894,0.2,0.2
05075,Lawrence,AR,True,1634,0.2,0.2
48201,Harris,TX,True,374,0.2,0.0
20051,Ellis,KS,True,2218,0.2,0.2
38049,McHenry,ND,True,1927,0.2,0.2
48485,Wichita,TX,True,2245,0.2,0.2
42021,Cambria,PA,True,3301,0.2,0.2
45067,Marion,SC,True,966,0.2,0.0
39023,Clark,OH,True,1904,0.2,0.2
51059,Fairfax,VA,True,938,0.2,0.0
28159,Winston,MS,True,933,0.2,0.0
08013,Boulder,CO,True,56,0.2,0.0
28133,Sunflower,MS,True,1360,0.1,0.1
29083,Henry,MO,True,2195,0.1,0.1
16063,Lincoln,ID,True,2018,0.1,0.1
24033,Prince George's,MD,True,1137,0.1,0.1
06019,Fresno,CA,True,1800,0.1,0.1
55141,Wood,WI,True,1194,0.1,0.1
39027,Clinton,OH,True,1704,0.1,0.1
31159,Seward,NE,True,2245,0.1,0.1
31007,Banner,NE,True,1787,0.1,0.1
36009,Cattaraugus,NY,True,1668,0.1,0.1
29213,Taney,MO,True,18,0.1,0.0
29189,St. Louis,MO,True,1662,0.1,0.1
29039,Cedar,MO,True,2974,0.1,0.1
05133,Sevier,AR,True,584,0.1,0.0
27063,Jackson,MN,True,2683,0.1,0.1
48411,San Saba,TX,True,3019,0.1,0.1
19035,Cherokee,IA,True,1536,0.1,0.1
22033,East Baton Rouge,LA,True,242,0.1,0.0
30099,Teton,MT,True,2335,0.1,0.1
53007,Chelan,WA,True,1050,0.1,0.1
48017,Bailey,TX,True,2283,0.1,0.1
40057,Harmon,OK,True,1454,0.1,0.1
40059,Harper,OK,True,2182,0.1,0.1
27141,Sherburne,MN,True,1649,0.1,0.1
48507,Zavala,TX,True,991,0.1,0.0
20011,Bourbon,KS,True,2115,0.1,0.1
39009,Athens,OH,True,796,0.1,0.0
51049,Cumberland,VA,True,207,0.1,0.0
28025,Clay,MS,True,295,0.1,0.0
21197,Powell,KY,True,281,0.1,0.0
29143,New Madrid,MO,True,1885,0.1,0.1
49005,Cache,UT,True,626,0.1,0.0
18097,Marion,IN,True,1810,0.1,0.1
04025,Yavapai,AZ,True,1207,0.1,0.1
29095,Jackson,MO,True,3110,0.1,0.1
17031,Cook,IL,True,2254,0.1,0.1
29161,Phelps,MO,True,1890,0.1,0.1
40147,Washington,OK,True,2652,0.1,0.1
13059,Clarke,GA,True,256,0.1,0.0
40115,Ottawa,OK,True,3018,0.1,0.1
37119,Mecklenburg,NC,True,402,0.1,0.0
48085,Collin,TX,True,2182,0.1,0.1
49031,Piute,UT,True,2090,0.1,0.1
48061,Cameron,TX,True,2134,0.1,0.1
05119,Pulaski,AR,True,729,0.1,0.0
55135,Waupaca,WI,True,1743,0.1,0.1
17197,Will,IL,True,1923,0.0,0.0
12095,Orange,FL,True,381,0.0,0.0
30063,Missoula,MT,True,486,0.0,0.0
20057,Ford,KS,True,2146,0.0,0.0
06089,Shasta,CA,True,486,0.0,0.0
48439,Tarrant,TX,True,720,0.0,0.0
46085,Lyman,SD,True,2102,0.0,0.0
