fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
39045,Fairfield,OH,large,1347,1.7,1.2
20005,Atchison,KS,large,2618,1.7,1.7
17039,De Witt,IL,large,2148,1.7,1.7
48171,Gillespie,TX,large,3364,1.7,1.7
06103,Tehama,CA,large,1209,1.7,1.7
05087,Madison,AR,large,2142,1.7,1.7
17059,Gallatin,IL,large,1707,1.7,1.7
37061,Duplin,NC,large,1447,1.7,1.7
12037,Franklin,FL,large,1287,1.7,1.7
12071,Lee,FL,large,359,1.7,0.0
48207,Haskell,TX,large,1337,1.7,1.7
19181,Warren,IA,large,1875,1.7,1.7
46099,Minnehaha,SD,large,2242,1.7,1.7
48281,Lampasas,TX,large,1674,1.7,1.7
27011,Big Stone,MN,large,2078,1.7,1.7
20147,Phillips,KS,large,1291,1.7,1.7
48097,Cooke,TX,large,2301,1.7,1.7
48213,Henderson,TX,large,1857,1.7,1.7
13175,Laurens,GA,large,708,1.7,0.0
48437,Swisher,TX,large,2288,1.7,1.7
31173,Thurston,NE,large,2947,1.7,1.7
29033,Carroll,MO,large,2426,1.7,1.7
27145,Stearns,MN,large,2294,1.7,1.7
46003,Aurora,SD,large,1664,1.7,1.7
29015,Benton,MO,large,2450,1.6,1.6
20103,Leavenworth,KS,large,2571,1.6,1.6
48267,Kimble,TX,large,793,1.6,0.0
48299,Llano,TX,large,590,1.6,0.0
20163,Rooks,KS,large,1830,1.6,1.6
38083,Sheridan,ND,large,1984,1.6,1.6
17125,Mason,IL,large,2404,1.6,1.6
31121,Merrick,NE,large,1921,1.6,1.6
19013,Black Hawk,IA,large,1978,1.6,1.6
48335,Mitchell,TX,large,2100,1.6,1.6
48241,Jasper,TX,large,362,1.6,0.0
48049,Brown,TX,large,2352,1.6,1.6
40151,Woods,OK,large,2553,1.6,1.6
25027,Worcester,MA,large,1130,1.6,0.7
54107,Wood,WV,large,351,1.6,0.0
20073,Greenwood,KS,large,1723,1.6,1.6
48069,Castro,TX,large,2053,1.6,1.6
48347,Nacogdoches,TX,large,1333,1.6,1.6
49027,Millard,UT,large,1102,1.6,1.6
46115,Spink,SD,large,1829,1.6,1.6
55065,Lafayette,WI,large,2670,1.6,1.6
22099,St. Martin,LA,large,629,1.5,0.0
05001,Arkansas,AR,large,1448,1.5,1.5
38077,Richland,ND,large,2099,1.5,1.5
38003,Barnes,ND,large,2443,1.5,1.5
55135,Waupaca,WI,large,1770,1.5,1.2
48071,Chambers,TX,large,1271,1.5,1.3
48003,Andrews,TX,large,1388,1.5,1.5
20089,Jewell,KS,large,2146,1.5,1.5
48493,Wilson,TX,large,911,1.5,0.0
46039,Deuel,SD,large,2645,1.5,1.5
27013,Blue Earth,MN,large,2308,1.5,1.5
21059,Daviess,KY,large,1801,1.5,1.5
42039,Crawford,PA,large,1861,1.5,1.3
48191,Hall,TX,large,874,1.5,0.0
48499,Wood,TX,large,1604,1.5,1.1
48173,Glasscock,TX,large,1904,1.5,1.5
21101,Henderson,KY,large,1448,1.5,1.5
38067,Pembina,ND,large,1929,1.5,1.5
31061,Franklin,NE,large,2616,1.5,1.5
30019,Daniels,MT,large,2091,1.5,1.0
26021,Berrien,MI,large,2511,1.5,1.5
48325,Medina,TX,large,566,1.5,0.0
30039,Granite,MT,large,636,1.5,0.0
20201,Washington,KS,large,2081,1.5,1.5
46097,Miner,SD,large,2176,1.4,1.4
19121,Madison,IA,large,2591,1.4,1.4
20139,Osage,KS,large,2498,1.4,1.4
17139,Moultrie,IL,large,2034,1.4,1.4
54069,Ohio,WV,large,1722,1.4,1.4
38099,Walsh,ND,large,3248,1.4,1.4
47095,Lake,TN,large,1807,1.4,1.4
23029,Washington,ME,large,1881,1.4,1.4
05081,Little River,AR,large,743,1.4,0.0
48145,Falls,TX,large,1690,1.4,1.4
06099,Stanislaus,CA,large,653,1.4,0.0
22039,Evangeline,LA,large,1060,1.4,1.4
55069,Lincoln,WI,large,1476,1.4,1.4
51029,Buckingham,VA,large,292,1.4,0.0
12063,Jackson,FL,large,122,1.4,0.0
18021,Clay,IN,large,1820,1.4,1.4
06023,Humboldt,CA,large,370,1.4,0.0
48107,Crosby,TX,large,1566,1.4,1.1
56031,Platte,WY,large,1873,1.4,1.4
27083,Lyon,MN,large,2163,1.4,1.4
51065,Fluvanna,VA,large,536,1.4,0.0
27105,Nobles,MN,large,2484,1.3,1.3
37155,Robeson,NC,large,1416,1.3,1.3
19155,Pottawattamie,IA,large,2530,1.3,1.3
48181,Grayson,TX,large,2849,1.3,1.3
46051,Grant,SD,large,1589,1.3,1.3
28159,Winston,MS,large,1046,1.3,1.2
48353,Nolan,TX,large,2246,1.3,1.3
21209,Scott,KY,large,2274,1.3,1.3
31041,Custer,NE,large,2474,1.3,1.3
18023,Clinton,IN,large,2291,1.3,1.3
27121,Pope,MN,large,2389,1.3,1.3
18133,Putnam,IN,large,2633,1.3,1.3
55057,Juneau,WI,large,1572,1.3,1.3
55109,St. Croix,WI,large,2257,1.3,1.3
05065,Izard,AR,large,940,1.3,0.5
13033,Burke,GA,large,624,1.3,0.0
22035,East Carroll,LA,large,1474,1.3,1.3
20001,Allen,KS,large,2438,1.3,1.3
22023,Cameron,LA,large,1332,1.3,0.4
38063,Nelson,ND,large,2682,1.3,1.3
26067,Ionia,MI,large,2377,1.3,1.3
55073,Marathon,WI,large,1722,1.3,0.9
31009,Blaine,NE,large,1812,1.3,1.3
29031,Cape Girardeau,MO,large,1767,1.2,1.2
17117,Macoupin,IL,large,1938,1.2,1.2
26005,Allegan,MI,large,2310,1.2,1.2
17001,Adams,IL,large,2226,1.2,1.2
48413,Schleicher,TX,large,2002,1.2,1.2
26107,Mecosta,MI,large,2322,1.2,1.2
38059,Morton,ND,large,2000,1.2,1.2
17195,Whiteside,IL,large,1777,1.2,1.2
38033,Golden Valley,ND,large,2443,1.2,1.2
48209,Hays,TX,large,2646,1.2,1.2
18159,Tipton,IN,large,2295,1.2,1.2
09015,Windham,CT,large,718,1.2,0.0
12027,DeSoto,FL,large,636,1.2,0.0
17045,Edgar,IL,large,2185,1.2,1.2
46045,Edmunds,SD,large,2465,1.2,1.2
18017,Cass,IN,large,2094,1.2,1.2
29043,Christian,MO,large,1744,1.2,1.2
16069,Nez Perce,ID,large,1033,1.2,1.2
39057,Greene,OH,large,1884,1.2,1.2
22123,West Carroll,LA,large,1350,1.2,1.2
21031,Butler,KY,large,1499,1.2,1.2
48377,Presidio,TX,large,433,1.2,0.0
16073,Owyhee,ID,large,565,1.2,0.0
31123,Morrill,NE,large,505,1.2,0.0
55039,Fond du Lac,WI,large,2722,1.1,1.1
19145,Page,IA,large,2778,1.1,1.1
47157,Shelby,TN,large,1977,1.1,1.1
05011,Bradley,AR,large,896,1.1,0.0
55017,Chippewa,WI,large,1801,1.1,1.1
48399,Runnels,TX,large,226,1.1,0.0
37163,Sampson,NC,large,1601,1.1,1.1
18153,Sullivan,IN,large,1932,1.1,1.1
48001,Anderson,TX,large,885,1.1,0.0
19159,Ringgold,IA,large,2221,1.1,1.1
12113,Santa Rosa,FL,large,897,1.1,0.0
40025,Cimarron,OK,large,1692,1.1,1.1
48305,Lynn,TX,large,2267,1.1,1.1
48309,McLennan,TX,large,1962,1.1,1.1
55083,Oconto,WI,large,1680,1.1,1.1
48445,Terry,TX,large,1595,1.1,1.1
26139,Ottawa,MI,large,2478,1.1,1.1
48417,Shackelford,TX,large,2245,1.1,1.1
39173,Wood,OH,large,1954,1.1,1.1
27117,Pipestone,MN,large,2586,1.1,1.1
48033,Borden,TX,large,1574,1.1,1.1
51159,Richmond,VA,large,903,1.1,0.0
45003,Aiken,SC,large,647,1.1,0.0
55121,Trempealeau,WI,large,1221,1.1,0.3
55029,Door,WI,large,3161,1.1,1.1
40103,Noble,OK,large,2599,1.1,1.1
38023,Divide,ND,large,1915,1.1,1.1
18059,Hancock,IN,large,1998,1.1,1.1
40003,Alfalfa,OK,large,1908,1.1,1.1
38013,Burke,ND,large,2064,1.1,1.1
30033,Garfield,MT,large,3085,1.1,1.1
31119,Madison,NE,large,2517,1.1,1.1
40141,Tillman,OK,large,1816,1.1,1.1
46101,Moody,SD,large,1727,1.1,1.1
40137,Stephens,OK,large,2254,1.1,1.1
21167,Mercer,KY,large,2153,1.1,1.1
55033,Dunn,WI,large,1717,1.1,0.7
47021,Cheatham,TN,large,1241,1.1,1.1
18029,Dearborn,IN,large,1358,1.0,1.0
51083,Halifax,VA,large,888,1.0,0.0
12103,Pinellas,FL,large,360,1.0,0.0
42129,Westmoreland,PA,large,2075,1.0,0.6
31065,Furnas,NE,large,1148,1.0,1.0
31079,Hall,NE,large,2407,1.0,1.0
35009,Curry,NM,large,2103,1.0,1.0
48497,Wise,TX,large,1922,1.0,1.0
17153,Pulaski,IL,large,1475,1.0,1.0
05147,Woodruff,AR,large,1698,1.0,1.0
55129,Washburn,WI,large,1430,1.0,0.7
19179,Wapello,IA,large,2289,1.0,1.0
49013,Duchesne,UT,large,324,1.0,0.0
21097,Harrison,KY,large,1992,1.0,1.0
38061,Mountrail,ND,large,1822,1.0,1.0
29163,Pike,MO,large,2145,1.0,1.0
39005,Ashland,OH,large,1585,1.0,1.0
48419,Shelby,TX,large,201,1.0,0.0
29081,Harrison,MO,large,2369,1.0,1.0
29221,Washington,MO,large,2093,1.0,1.0
55137,Waushara,WI,large,2078,1.0,1.0
27171,Wright,MN,large,2120,1.0,1.0
48219,Hockley,TX,large,2075,1.0,1.0
27149,Stevens,MN,large,2444,1.0,1.0
19151,Pocahontas,IA,large,2766,1.0,1.0
13043,Candler,GA,large,891,1.0,0.0
19071,Fremont,IA,large,1872,1.0,1.0
01085,Lowndes,AL,large,471,1.0,0.0
40073,Kingfisher,OK,large,2753,1.0,1.0
18087,LaGrange,IN,large,2129,1.0,1.0
48307,McCulloch,TX,large,2616,1.0,1.0
21047,Christian,KY,large,1370,1.0,1.0
41071,Yamhill,OR,large,631,1.0,0.0
01047,Dallas,AL,large,588,1.0,0.0
29139,Montgomery,MO,large,2306,1.0,1.0
48355,Nueces,TX,large,1946,1.0,1.0
30017,Custer,MT,large,1782,0.9,0.9
48221,Hood,TX,large,1875,0.9,0.9
13303,Washington,GA,large,174,0.9,0.0
19101,Jefferson,IA,large,2051,0.9,0.9
01111,Randolph,AL,large,354,0.9,0.0
26159,Van Buren,MI,large,2233,0.9,0.9
35035,Otero,NM,large,608,0.9,0.0
18171,Warren,IN,large,2487,0.9,0.9
01077,Lauderdale,AL,large,90,0.9,0.0
18169,Wabash,IN,large,2241,0.9,0.9
19083,Hardin,IA,large,2501,0.9,0.9
31135,Perkins,NE,large,2059,0.9,0.9
21093,Hardin,KY,large,1492,0.9,0.9
20093,Kearny,KS,large,1821,0.9,0.9
12087,Monroe,FL,large,1987,0.9,0.9
21233,Webster,KY,large,1346,0.9,0.9
19039,Clarke,IA,large,2339,0.9,0.9
27079,Le Sueur,MN,large,2466,0.9,0.9
46009,Bon Homme,SD,large,2405,0.9,0.9
18085,Kosciusko,IN,large,1909,0.9,0.9
18077,Jefferson,IN,large,1249,0.9,0.9
41025,Harney,OR,large,268,0.9,0.0
31105,Kimball,NE,large,2507,0.9,0.9
27173,Yellow Medicine,MN,large,2833,0.9,0.9
29113,Lincoln,MO,large,779,0.9,0.0
48085,Collin,TX,large,2220,0.9,0.9
19077,Guthrie,IA,large,2145,0.9,0.9
48253,Jones,TX,large,1583,0.9,0.9
40099,Murray,OK,large,1531,0.9,0.9
29211,Sullivan,MO,large,2589,0.9,0.9
32007,Elko,NV,large,1580,0.9,0.9
48231,Hunt,TX,large,3067,0.9,0.9
40041,Delaware,OK,large,4016,0.9,0.9
16027,Canyon,ID,large,1275,0.9,0.9
13285,Troup,GA,large,150,0.9,0.0
29183,St. Charles,MO,large,1496,0.9,0.1
22067,Morehouse,LA,large,1214,0.9,0.9
29109,Lawrence,MO,large,3473,0.9,0.9
18161,Union,IN,large,1913,0.9,0.9
48177,Gonzales,TX,large,838,0.9,0.0
29065,Dent,MO,large,2173,0.9,0.5
55035,Eau Claire,WI,large,1872,0.9,0.5
19109,Kossuth,IA,large,2220,0.8,0.8
18099,Marshall,IN,large,1974,0.8,0.8
48013,Atascosa,TX,large,1291,0.8,0.7
17203,Woodford,IL,large,2406,0.8,0.8
18103,Miami,IN,large,1773,0.8,0.8
29105,Laclede,MO,large,1921,0.8,0.8
42127,Wayne,PA,large,639,0.8,0.0
48375,Potter,TX,large,2986,0.8,0.8
27029,Clearwater,MN,large,2100,0.8,0.8
01017,Chambers,AL,large,564,0.8,0.0
46109,Roberts,SD,large,1751,0.8,0.8
06037,Los Angeles,CA,large,1815,0.8,0.7
37001,Alamance,NC,large,917,0.8,0.6
20183,Smith,KS,large,1858,0.8,0.8
47077,Henderson,TN,large,1001,0.8,0.8
48073,Cherokee,TX,large,527,0.8,0.0
48053,Burnet,TX,large,2867,0.8,0.8
48485,Wichita,TX,large,2550,0.8,0.8
21009,Barren,KY,large,1317,0.8,0.8
20017,Chase,KS,large,1901,0.8,0.8
28163,Yazoo,MS,large,733,0.8,0.0
17145,Perry,IL,large,1648,0.8,0.8
37007,Anson,NC,large,878,0.8,0.0
18061,Harrison,IN,large,1223,0.8,0.8
38035,Grand Forks,ND,large,2315,0.8,0.8
18109,Morgan,IN,large,1458,0.8,0.8
55009,Brown,WI,large,2632,0.8,0.8
28075,Lauderdale,MS,large,647,0.8,0.0
39025,Clermont,OH,large,1474,0.8,0.8
49049,Utah,UT,large,483,0.8,0.0
19019,Buchanan,IA,large,2002,0.8,0.8
16083,Twin Falls,ID,large,1391,0.8,0.8
55063,La Crosse,WI,large,1332,0.8,0.5
19099,Jasper,IA,large,2003,0.8,0.8
45049,Hampton,SC,large,739,0.8,0.0
27049,Goodhue,MN,large,2422,0.8,0.8
17171,Scott,IL,large,1693,0.8,0.8
16081,Teton,ID,large,664,0.8,0.0
01075,Lamar,AL,large,475,0.8,0.0
18179,Wells,IN,large,2348,0.8,0.8
48303,Lubbock,TX,large,1783,0.7,0.7
31113,Logan,NE,large,1835,0.7,0.7
55023,Crawford,WI,large,1852,0.7,0.7
45091,York,SC,large,484,0.7,0.0
19149,Plymouth,IA,large,2352,0.7,0.7
21045,Casey,KY,large,1409,0.7,0.7
55131,Washington,WI,large,2342,0.7,0.7
48029,Bexar,TX,large,572,0.7,0.1
28081,Lee,MS,large,667,0.7,0.0
55067,Langlade,WI,large,1697,0.7,0.7
31177,Washington,NE,large,2661,0.7,0.7
48019,Bandera,TX,large,715,0.7,0.0
22025,Catahoula,LA,large,826,0.7,0.0
17023,Clark,IL,large,1927,0.7,0.7
45025,Chesterfield,SC,large,1203,0.7,0.4
18119,Owen,IN,large,2043,0.7,0.7
08051,Gunnison,CO,large,1397,0.7,0.7
48137,Edwards,TX,large,2966,0.7,0.7
30001,Beaverhead,MT,large,3306,0.7,0.7
47099,Lawrence,TN,large,747,0.7,0.0
37181,Vance,NC,large,976,0.7,0.0
51193,Westmoreland,VA,large,1487,0.7,0.7
17011,Bureau,IL,large,1955,0.7,0.7
48443,Terrell,TX,large,936,0.7,0.0
55001,Adams,WI,large,1911,0.7,0.7
48017,Bailey,TX,large,2127,0.7,0.7
55107,Rusk,WI,large,1213,0.7,0.7
21079,Garrard,KY,large,910,0.7,0.0
34023,Middlesex,NJ,large,513,0.7,0.0
49001,Beaver,UT,large,1400,0.7,0.7
29155,Pemiscot,MO,large,1919,0.7,0.7
17071,Henderson,IL,large,1854,0.7,0.7
17035,Cumberland,IL,large,2119,0.7,0.7
46013,Brown,SD,large,2598,0.7,0.7
18045,Fountain,IN,large,1711,0.7,0.7
37053,Currituck,NC,large,3055,0.7,0.7
37127,Nash,NC,large,1023,0.7,0.7
39097,Madison,OH,large,1556,0.7,0.7
20195,Trego,KS,large,2303,0.7,0.7
20023,Cheyenne,KS,large,1523,0.7,0.7
04005,Coconino,AZ,large,1897,0.7,0.7
20171,Scott,KS,large,2133,0.7,0.7
29001,Adair,MO,large,2394,0.7,0.7
37059,Davie,NC,large,390,0.7,0.0
37097,Iredell,NC,large,243,0.7,0.0
27125,Red Lake,MN,large,2083,0.7,0.7
20059,Franklin,KS,large,1708,0.7,0.7
20045,Douglas,KS,large,3378,0.7,0.7
27127,Redwood,MN,large,2251,0.7,0.7
48275,Knox,TX,large,1807,0.7,0.7
51025,Brunswick,VA,large,781,0.6,0.0
36121,Wyoming,NY,large,709,0.6,0.0
48339,Montgomery,TX,large,105,0.6,0.0
26091,Lenawee,MI,large,2023,0.6,0.6
05025,Cleveland,AR,large,1463,0.6,0.6
55111,Sauk,WI,large,1679,0.6,0.6
12075,Levy,FL,large,913,0.6,0.0
13127,Glynn,GA,large,660,0.6,0.0
26099,Macomb,MI,large,1128,0.6,0.6
51037,Charlotte,VA,large,644,0.6,0.0
19115,Louisa,IA,large,1321,0.6,0.6
45033,Dillon,SC,large,1360,0.6,0.6
12121,Suwannee,FL,large,411,0.6,0.0
48223,Hopkins,TX,large,1931,0.6,0.6
42001,Adams,PA,large,33,0.6,0.0
48467,Van Zandt,TX,large,2032,0.6,0.6
21141,Logan,KY,large,1549,0.6,0.6
26111,Midland,MI,large,1391,0.6,0.6
01109,Pike,AL,large,355,0.6,0.0
26055,Grand Traverse,MI,large,2477,0.6,0.6
47047,Fayette,TN,large,1660,0.6,0.6
40049,Garvin,OK,large,1821,0.6,0.6
55127,Walworth,WI,large,2316,0.6,0.6
20069,Gray,KS,large,2129,0.6,0.6
26027,Cass,MI,large,1901,0.6,0.6
22101,St. Mary,LA,large,778,0.6,0.0
05013,Calhoun,AR,large,1078,0.6,0.4
30091,Sheridan,MT,large,807,0.6,0.0
08041,El Paso,CO,large,1412,0.6,0.2
20015,Butler,KS,large,2631,0.6,0.6
27091,Martin,MN,large,2507,0.6,0.6
55055,Jefferson,WI,large,2311,0.6,0.6
28141,Tishomingo,MS,large,698,0.6,0.0
31169,Thayer,NE,large,2334,0.6,0.6
48363,Palo Pinto,TX,large,1437,0.6,0.2
19035,Cherokee,IA,large,2243,0.6,0.6
48327,Menard,TX,large,3252,0.6,0.6
53077,Yakima,WA,large,1997,0.6,0.6
34019,Hunterdon,NJ,large,1603,0.6,0.6
51099,King George,VA,large,480,0.6,0.0
40055,Greer,OK,large,2320,0.6,0.6
29085,Hickory,MO,large,1369,0.6,0.6
48403,Sabine,TX,large,275,0.6,0.0
22097,St. Landry,LA,large,949,0.6,0.0
48131,Duval,TX,large,1642,0.5,0.5
27087,Mahnomen,MN,large,2284,0.5,0.5
39015,Brown,OH,large,1296,0.5,0.5
05127,Scott,AR,large,262,0.5,0.0
31095,Jefferson,NE,large,2381,0.5,0.5
30037,Golden Valley,MT,large,1567,0.5,0.5
31059,Fillmore,NE,large,2550,0.5,0.5
26045,Eaton,MI,large,2371,0.5,0.5
39011,Auglaize,OH,large,2279,0.5,0.5
31129,Nuckolls,NE,large,2467,0.5,0.5
27017,Carlton,MN,large,1868,0.5,0.5
01065,Hale,AL,large,625,0.5,0.0
48169,Garza,TX,large,2675,0.5,0.5
46033,Custer,SD,large,1048,0.5,0.5
05121,Randolph,AR,large,237,0.5,0.0
48367,Parker,TX,large,1883,0.5,0.5
51175,Southampton,VA,large,1307,0.5,0.5
36099,Seneca,NY,large,1020,0.5,0.5
39069,Henry,OH,large,1900,0.5,0.5
55141,Wood,WI,large,1599,0.5,0.5
01003,Baldwin,AL,large,297,0.5,0.0
18031,Decatur,IN,large,1831,0.5,0.5
13143,Haralson,GA,large,520,0.5,0.0
18149,Starke,IN,large,1917,0.5,0.5
01045,Dale,AL,large,235,0.5,0.0
28011,Bolivar,MS,large,1543,0.5,0.5
01119,Sumter,AL,large,130,0.5,0.0
39037,Darke,OH,large,2055,0.5,0.5
46073,Jerauld,SD,large,1748,0.5,0.5
29187,St. Francois,MO,large,2515,0.5,0.5
16049,Idaho,ID,large,616,0.5,0.0
06113,Yolo,CA,large,227,0.5,0.0
30077,Powell,MT,large,803,0.5,0.0
28137,Tate,MS,large,1206,0.5,0.5
05027,Columbia,AR,large,1067,0.5,0.5
45019,Charleston,SC,large,3180,0.5,0.5
28129,Smith,MS,large,598,0.5,0.0
35015,Eddy,NM,large,164,0.5,0.0
27009,Benton,MN,large,1848,0.5,0.5
05097,Montgomery,AR,large,220,0.5,0.0
01133,Winston,AL,large,487,0.5,0.0
28123,Scott,MS,large,996,0.5,0.5
56035,Sublette,WY,large,320,0.5,0.0
55059,Kenosha,WI,large,2548,0.5,0.5
48277,Lamar,TX,large,2316,0.5,0.5
05021,Clay,AR,large,2045,0.5,0.5
18079,Jennings,IN,large,774,0.5,0.0
55047,Green Lake,WI,large,1913,0.5,0.5
05007,Benton,AR,large,3395,0.5,0.5
51057,Essex,VA,large,1298,0.5,0.5
19137,Montgomery,IA,large,2241,0.5,0.5
19123,Mahaska,IA,large,1579,0.5,0.5
18001,Adams,IN,large,2045,0.5,0.5
19129,Mills,IA,large,1975,0.5,0.5
51043,Clarke,VA,large,201,0.5,0.0
40101,Muskogee,OK,large,1868,0.5,0.5
53047,Okanogan,WA,large,559,0.5,0.0
19009,Audubon,IA,large,2427,0.5,0.5
45069,Marlboro,SC,large,319,0.5,0.0
39051,Fulton,OH,large,2106,0.5,0.5
51143,Pittsylvania,VA,large,429,0.5,0.0
42029,Chester,PA,large,1646,0.5,0.5
53027,Grays Harbor,WA,large,1418,0.5,0.5
45087,Union,SC,large,48,0.5,0.0
40143,Tulsa,OK,large,1594,0.5,0.5
19139,Muscatine,IA,large,2018,0.5,0.5
08105,Rio Grande,CO,large,755,0.5,0.0
17137,Morgan,IL,large,2148,0.5,0.5
30009,Carbon,MT,large,1483,0.5,0.5
28147,Walthall,MS,large,523,0.5,0.0
29225,Webster,MO,large,3149,0.5,0.5
39165,Warren,OH,large,1295,0.5,0.5
19111,Lee,IA,large,2016,0.5,0.5
28145,Union,MS,large,635,0.5,0.0
26105,Mason,MI,large,1966,0.5,0.5
29223,Wayne,MO,large,1305,0.5,0.5
26119,Montmorency,MI,large,3333,0.5,0.5
47181,Wayne,TN,large,1379,0.5,0.5
04013,Maricopa,AZ,large,794,0.5,0.0
26057,Gratiot,MI,large,2426,0.5,0.5
30079,Prairie,MT,large,1270,0.5,0.5
36083,Rensselaer,NY,large,304,0.5,0.0
40021,Cherokee,OK,large,2900,0.5,0.5
19143,Osceola,IA,large,2675,0.5,0.5
19073,Greene,IA,large,1988,0.5,0.5
19105,Jones,IA,large,1956,0.5,0.5
39023,Clark,OH,large,1821,0.5,0.5
21135,Lewis,KY,large,1608,0.5,0.5
19075,Grundy,IA,large,2032,0.5,0.5
19031,Cedar,IA,large,1786,0.5,0.5
19171,Tama,IA,large,1815,0.5,0.5
18097,Marion,IN,large,1865,0.5,0.5
26157,Tuscola,MI,large,2026,0.5,0.5
31029,Chase,NE,large,1771,0.5,0.5
28149,Warren,MS,large,1027,0.5,0.5
51135,Nottoway,VA,large,1258,0.5,0.5
35029,Luna,NM,large,1468,0.4,0.4
01071,Jackson,AL,large,1057,0.4,0.4
46031,Corson,SD,large,3246,0.4,0.4
34011,Cumberland,NJ,large,1319,0.4,0.4
08087,Morgan,CO,large,538,0.4,0.0
19059,Dickinson,IA,large,2495,0.4,0.4
47059,Greene,TN,large,636,0.4,0.0
48481,Wharton,TX,large,1158,0.4,0.4
17077,Jackson,IL,large,1277,0.4,0.4
08067,La Plata,CO,large,659,0.4,0.0
17157,Randolph,IL,large,1690,0.4,0.4
53057,Skagit,WA,large,307,0.4,0.0
16001,Ada,ID,large,1067,0.4,0.1
40019,Carter,OK,large,2073,0.4,0.4
55031,Douglas,WI,large,1111,0.4,0.1
37151,Randolph,NC,large,891,0.4,0.0
06097,Sonoma,CA,large,277,0.4,0.0
28085,Lincoln,MS,large,613,0.4,0.0
37195,Wilson,NC,large,1179,0.4,0.4
17119,Madison,IL,large,1533,0.4,0.4
29061,Daviess,MO,large,2545,0.4,0.4
40113,Osage,OK,large,2201,0.4,0.4
48009,Archer,TX,large,2444,0.4,0.4
17019,Champaign,IL,large,2015,0.4,0.4
05047,Franklin,AR,large,21,0.4,0.0
31109,Lancaster,NE,large,3112,0.4,0.4
18145,Shelby,IN,large,1671,0.4,0.4
51067,Franklin,VA,large,283,0.4,0.0
04027,Yuma,AZ,large,101,0.4,0.0
17129,Menard,IL,large,2161,0.4,0.4
37185,Warren,NC,large,1285,0.4,0.4
42043,Dauphin,PA,large,294,0.4,0.0
39099,Mahoning,OH,large,1594,0.4,0.4
46081,Lawrence,SD,large,2556,0.4,0.4
17141,Ogle,IL,large,2280,0.4,0.4
51117,Mecklenburg,VA,large,810,0.4,0.0
55093,Pierce,WI,large,1772,0.4,0.4
55095,Polk,WI,large,1895,0.4,0.4
13079,Crawford,GA,large,594,0.4,0.0
31043,Dakota,NE,large,3434,0.4,0.4
55139,Winnebago,WI,large,2423,0.4,0.4
48495,Winkler,TX,large,571,0.4,0.0
21083,Graves,KY,large,1835,0.4,0.4
27141,Sherburne,MN,large,1642,0.4,0.4
30083,Richland,MT,large,447,0.4,0.0
30069,Petroleum,MT,large,1979,0.4,0.4
55119,Taylor,WI,large,1932,0.4,0.4
18003,Allen,IN,large,1827,0.4,0.4
01099,Monroe,AL,large,876,0.4,0.0
30013,Cascade,MT,large,2323,0.4,0.4
48205,Hartley,TX,large,1609,0.4,0.4
27031,Cook,MN,large,3811,0.4,0.4
42133,York,PA,large,451,0.4,0.0
56029,Park,WY,large,847,0.4,0.0
42097,Northumberland,PA,large,458,0.4,0.0
20113,McPherson,KS,large,3387,0.4,0.4
55123,Vernon,WI,large,1553,0.4,0.4
20149,Pottawatomie,KS,large,2053,0.4,0.4
17199,Williamson,IL,large,1539,0.4,0.4
17041,Douglas,IL,large,2222,0.4,0.4
37103,Jones,NC,large,1551,0.4,0.4
51095,James City,VA,large,1175,0.4,0.4
51036,Charles City,VA,large,922,0.4,0.0
39073,Hocking,OH,large,1559,0.4,0.4
20133,Neosho,KS,large,2394,0.4,0.4
04025,Yavapai,AZ,large,1115,0.4,0.1
30031,Gallatin,MT,large,1395,0.4,0.2
21143,Lyon,KY,large,1170,0.4,0.4
17057,Fulton,IL,large,2186,0.3,0.3
20051,Ellis,KS,large,2186,0.3,0.3
17015,Carroll,IL,large,2116,0.3,0.3
34015,Gloucester,NJ,large,1176,0.3,0.3
55053,Jackson,WI,large,1775,0.3,0.3
21207,Russell,KY,large,1150,0.3,0.1
28009,Benton,MS,large,481,0.3,0.0
48139,Ellis,TX,large,2436,0.3,0.3
29135,Moniteau,MO,large,2257,0.3,0.3
55105,Rock,WI,large,2077,0.3,0.3
39149,Shelby,OH,large,2078,0.3,0.3
37067,Forsyth,NC,large,340,0.3,0.0
29153,Ozark,MO,large,870,0.3,0.0
01067,Henry,AL,large,691,0.3,0.0
22119,Webster,LA,large,441,0.3,0.0
55049,Iowa,WI,large,2179,0.3,0.3
12005,Bay,FL,large,1246,0.3,0.3
05143,Washington,AR,large,1626,0.3,0.3
28161,Yalobusha,MS,large,1492,0.3,0.3
55051,Iron,WI,large,1896,0.3,0.3
48057,Calhoun,TX,large,996,0.3,0.3
55003,Ashland,WI,large,3052,0.3,0.3
36123,Yates,NY,large,1088,0.3,0.3
22041,Franklin,LA,large,1179,0.3,0.3
08043,Fremont,CO,large,639,0.3,0.0
16003,Adams,ID,large,654,0.3,0.0
21157,Marshall,KY,large,1932,0.3,0.3
31075,Grant,NE,large,2630,0.3,0.3
26073,Isabella,MI,large,2089,0.3,0.3
29023,Butler,MO,large,1596,0.3,0.3
12119,Sumter,FL,large,447,0.3,0.0
26093,Livingston,MI,large,2479,0.3,0.3
26071,Iron,MI,large,1585,0.3,0.3
29037,Cass,MO,large,2509,0.3,0.3
