fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
48117,Deaf Smith,TX,large,637,2.1,0.0
39039,Defiance,OH,large,856,2.1,0.0
29097,Jasper,MO,large,1183,2.1,1.5
31171,Thomas,NE,large,882,2.1,0.0
47097,Lauderdale,TN,large,670,2.1,0.0
40077,Latimer,OK,large,678,2.1,0.0
40039,Custer,OK,large,1058,2.1,2.1
38009,Bottineau,ND,large,824,2.1,0.0
40051,Grady,OK,large,726,2.1,0.0
53039,Klickitat,WA,large,531,2.1,0.0
27159,Wadena,MN,large,756,2.1,0.0
53017,Douglas,WA,large,369,2.0,0.0
20117,Marshall,KS,large,907,2.0,0.0
17189,Washington,IL,large,854,2.0,0.0
40097,Mayes,OK,large,797,2.0,0.0
51001,Accomack,VA,large,961,2.0,0.0
01013,Butler,AL,large,279,2.0,0.0
05041,Desha,AR,large,499,2.0,0.0
46047,Fall River,SD,large,743,2.0,0.0
18075,Jay,IN,large,957,2.0,0.0
48153,Floyd,TX,large,900,2.0,0.0
19191,Winneshiek,IA,large,989,2.0,0.5
29137,Monroe,MO,large,664,2.0,0.0
27081,Lincoln,MN,large,937,2.0,0.0
19011,Benton,IA,large,788,2.0,0.0
18055,Greene,IN,large,562,2.0,0.0
04017,Navajo,AZ,large,188,2.0,0.0
18039,Elkhart,IN,large,988,2.0,0.0
31157,Scotts Bluff,NE,large,432,1.9,0.0
38057,Mercer,ND,large,729,1.9,0.0
40147,Washington,OK,large,793,1.9,0.0
19193,Woodbury,IA,large,1174,1.9,1.4
40053,Grant,OK,large,827,1.9,0.0
18095,Madison,IN,large,914,1.9,0.0
38097,Traill,ND,large,846,1.9,0.0
26039,Crawford,MI,large,841,1.9,0.0
18111,Newton,IN,large,1001,1.9,1.9
18131,Pulaski,IN,large,808,1.9,0.0
18091,LaPorte,IN,large,710,1.9,0.0
19195,Worth,IA,large,966,1.9,0.0
48503,Young,TX,large,891,1.8,0.0
13091,Dodge,GA,large,52,1.8,0.0
48501,Yoakum,TX,large,599,1.8,0.0
05017,Chicot,AR,large,479,1.8,0.0
08023,Costilla,CO,large,293,1.8,0.0
46083,Lincoln,SD,large,815,1.8,0.0
41037,Lake,OR,large,159,1.8,0.0
30045,Judith Basin,MT,large,914,1.8,0.0
48489,Willacy,TX,large,758,1.8,0.0
35049,Santa Fe,NM,large,365,1.8,0.0
08021,Conejos,CO,large,140,1.8,0.0
47175,Van Buren,TN,large,560,1.8,0.0
30051,Liberty,MT,large,792,1.8,0.0
39045,Fairfield,OH,large,612,1.7,0.0
17039,De Witt,IL,large,913,1.7,0.0
28069,Kemper,MS,large,40,1.7,0.0
48207,Haskell,TX,large,428,1.7,0.0
48251,Johnson,TX,large,907,1.7,0.0
51093,Isle of Wight,VA,large,476,1.7,0.0
46099,Minnehaha,SD,large,798,1.7,0.0
27011,Big Stone,MN,large,916,1.7,0.0
20147,Phillips,KS,large,430,1.7,0.0
48097,Cooke,TX,large,764,1.7,0.0
13175,Laurens,GA,large,227,1.7,0.0
48437,Swisher,TX,large,735,1.7,0.0
20005,Atchison,KS,large,839,1.7,0.0
31173,Thurston,NE,large,1464,1.7,1.7
20031,Coffey,KS,large,1139,1.7,1.7
46003,Aurora,SD,large,575,1.7,0.0
27089,Marshall,MN,large,893,1.6,0.0
20163,Rooks,KS,large,732,1.6,0.0
38083,Sheridan,ND,large,893,1.6,0.0
31121,Merrick,NE,large,844,1.6,0.0
48049,Brown,TX,large,738,1.6,0.0
40151,Woods,OK,large,947,1.6,0.3
20073,Greenwood,KS,large,727,1.6,0.0
48281,Lampasas,TX,large,410,1.6,0.0
48171,Gillespie,TX,large,1112,1.6,1.6
32031,Washoe,NV,large,406,1.6,0.0
48069,Castro,TX,large,731,1.6,0.0
48237,Jack,TX,large,846,1.6,0.0
49027,Millard,UT,large,565,1.6,0.0
46115,Spink,SD,large,644,1.6,0.0
05001,Arkansas,AR,large,524,1.5,0.0
38077,Richland,ND,large,850,1.5,0.0
38003,Barnes,ND,large,921,1.5,0.0
48003,Andrews,TX,large,427,1.5,0.0
20089,Jewell,KS,large,968,1.5,0.0
48493,Wilson,TX,large,267,1.5,0.0
46039,Deuel,SD,large,887,1.5,0.0
27013,Blue Earth,MN,large,1018,1.5,0.6
17197,Will,IL,large,1072,1.5,0.7
48191,Hall,TX,large,273,1.5,0.0
48039,Brazoria,TX,large,284,1.5,0.0
17067,Hancock,IL,large,801,1.5,0.0
37143,Perquimans,NC,large,893,1.5,0.0
19013,Black Hawk,IA,large,848,1.5,0.5
21101,Henderson,KY,large,567,1.5,0.0
30019,Daniels,MT,large,802,1.5,0.0
30039,Granite,MT,large,153,1.5,0.0
24015,Cecil,MD,large,375,1.5,0.0
20201,Washington,KS,large,895,1.5,0.0
46097,Miner,SD,large,734,1.4,0.0
51149,Prince George,VA,large,399,1.4,0.0
17139,Moultrie,IL,large,853,1.4,0.0
38067,Pembina,ND,large,833,1.4,0.0
47095,Lake,TN,large,678,1.4,0.0
23029,Washington,ME,large,717,1.4,0.0
22039,Evangeline,LA,large,398,1.4,0.0
12063,Jackson,FL,large,38,1.4,0.0
19121,Madison,IA,large,719,1.4,0.0
48107,Crosby,TX,large,494,1.4,0.0
21059,Daviess,KY,large,572,1.4,0.0
27083,Lyon,MN,large,859,1.4,0.0
51065,Fluvanna,VA,large,187,1.4,0.0
27105,Nobles,MN,large,1069,1.3,0.3
29033,Carroll,MO,large,922,1.3,0.0
40121,Pittsburg,OK,large,789,1.3,0.0
48071,Chambers,TX,large,490,1.3,0.0
46051,Grant,SD,large,702,1.3,0.0
48353,Nolan,TX,large,747,1.3,0.0
48299,Llano,TX,large,149,1.3,0.0
31041,Custer,NE,large,935,1.3,0.5
27097,Morrison,MN,large,595,1.3,0.0
17193,White,IL,large,697,1.3,0.0
13033,Burke,GA,large,197,1.3,0.0
22035,East Carroll,LA,large,575,1.3,0.0
26067,Ionia,MI,large,914,1.3,0.0
38099,Walsh,ND,large,1425,1.3,1.3
37061,Duplin,NC,large,610,1.3,0.0
31009,Blaine,NE,large,736,1.3,0.0
24045,Wicomico,MD,large,581,1.2,0.0
05087,Madison,AR,large,804,1.2,0.0
38059,Morton,ND,large,638,1.2,0.0
38033,Golden Valley,ND,large,835,1.2,0.0
48209,Hays,TX,large,829,1.2,0.0
29015,Benton,MO,large,584,1.2,0.0
46045,Edmunds,SD,large,798,1.2,0.0
16069,Nez Perce,ID,large,406,1.2,0.0
22123,West Carroll,LA,large,493,1.2,0.0
21031,Butler,KY,large,615,1.2,0.0
16073,Owyhee,ID,large,178,1.2,0.0
27067,Kandiyohi,MN,large,1008,1.2,0.3
47157,Shelby,TN,large,730,1.1,0.0
05011,Bradley,AR,large,324,1.1,0.0
40025,Cimarron,OK,large,661,1.1,0.0
48305,Lynn,TX,large,756,1.1,0.0
48309,McLennan,TX,large,690,1.1,0.0
48413,Schleicher,TX,large,713,1.1,0.0
48445,Terry,TX,large,519,1.1,0.0
48417,Shackelford,TX,large,705,1.1,0.0
27117,Pipestone,MN,large,917,1.1,0.0
55027,Dodge,WI,large,858,1.1,0.0
48033,Borden,TX,large,527,1.1,0.0
51159,Richmond,VA,large,313,1.1,0.0
45003,Aiken,SC,large,242,1.1,0.0
38063,Nelson,ND,large,897,1.1,0.0
40103,Noble,OK,large,894,1.1,0.0
38023,Divide,ND,large,616,1.1,0.0
27121,Pope,MN,large,697,1.1,0.0
40003,Alfalfa,OK,large,676,1.1,0.0
38013,Burke,ND,large,822,1.1,0.0
31119,Madison,NE,large,1018,1.1,0.5
27021,Cass,MN,large,701,1.1,0.0
18017,Cass,IN,large,949,1.1,0.0
40141,Tillman,OK,large,611,1.1,0.0
46101,Moody,SD,large,605,1.1,0.0
40137,Stephens,OK,large,769,1.1,0.0
29149,Oregon,MO,large,250,1.0,0.0
31079,Hall,NE,large,940,1.0,0.0
35009,Curry,NM,large,699,1.0,0.0
38061,Mountrail,ND,large,784,1.0,0.0
29163,Pike,MO,large,865,1.0,0.0
48419,Shelby,TX,large,69,1.0,0.0
27171,Wright,MN,large,760,1.0,0.0
19159,Ringgold,IA,large,1024,1.0,0.5
48219,Hockley,TX,large,703,1.0,0.0
27149,Stevens,MN,large,870,1.0,0.0
19151,Pocahontas,IA,large,1217,1.0,1.0
13043,Candler,GA,large,292,1.0,0.0
29207,Stoddard,MO,large,530,1.0,0.0
19071,Fremont,IA,large,874,1.0,0.0
01085,Lowndes,AL,large,165,1.0,0.0
48377,Presidio,TX,large,166,1.0,0.0
40073,Kingfisher,OK,large,923,1.0,0.0
48307,McCulloch,TX,large,840,1.0,0.0
40091,McIntosh,OK,large,804,1.0,0.0
30017,Custer,MT,large,607,0.9,0.0
48221,Hood,TX,large,695,0.9,0.0
19101,Jefferson,IA,large,1014,0.9,0.9
19183,Washington,IA,large,1007,0.9,0.9
35035,Otero,NM,large,198,0.9,0.0
20093,Kearny,KS,large,676,0.9,0.0
29031,Cape Girardeau,MO,large,517,0.9,0.0
19039,Clarke,IA,large,1172,0.9,0.9
48355,Nueces,TX,large,709,0.9,0.0
41025,Harney,OR,large,65,0.9,0.0
31105,Kimball,NE,large,927,0.9,0.0
29113,Lincoln,MO,large,287,0.9,0.0
25027,Worcester,MA,large,137,0.9,0.0
48253,Jones,TX,large,511,0.9,0.0
40099,Murray,OK,large,523,0.9,0.0
29211,Sullivan,MO,large,984,0.9,0.0
32007,Elko,NV,large,571,0.9,0.0
22023,Cameron,LA,large,356,0.9,0.0
16027,Canyon,ID,large,503,0.9,0.0
22067,Morehouse,LA,large,442,0.9,0.0
21167,Mercer,KY,large,918,0.9,0.0
48177,Gonzales,TX,large,233,0.9,0.0
27079,Le Sueur,MN,large,885,0.8,0.0
48085,Collin,TX,large,800,0.8,0.0
29105,Laclede,MO,large,807,0.8,0.0
48001,Anderson,TX,large,281,0.8,0.0
27029,Clearwater,MN,large,784,0.8,0.0
17045,Edgar,IL,large,1058,0.8,0.4
20183,Smith,KS,large,695,0.8,0.0
47077,Henderson,TN,large,378,0.8,0.0
48217,Hill,TX,large,809,0.8,0.0
17145,Perry,IL,large,737,0.8,0.0
42039,Crawford,PA,large,642,0.8,0.0
18169,Wabash,IN,large,1068,0.8,0.8
51083,Halifax,VA,large,225,0.8,0.0
38035,Grand Forks,ND,large,867,0.8,0.0
26139,Ottawa,MI,large,981,0.8,0.0
28075,Lauderdale,MS,large,227,0.8,0.0
17195,Whiteside,IL,large,700,0.8,0.0
39005,Ashland,OH,large,431,0.8,0.0
55065,Lafayette,WI,large,555,0.8,0.0
16083,Twin Falls,ID,large,554,0.8,0.0
45049,Hampton,SC,large,275,0.8,0.0
29021,Buchanan,MO,large,861,0.8,0.0
39057,Greene,OH,large,714,0.7,0.0
31113,Logan,NE,large,729,0.7,0.0
40041,Delaware,OK,large,1432,0.7,0.7
45091,York,SC,large,206,0.7,0.0
21045,Casey,KY,large,600,0.7,0.0
20017,Chase,KS,large,829,0.7,0.0
