fips,county_name,state_abbr,underserved,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
37061,Duplin,NC,True,593,1.3,0.0
31009,Blaine,NE,True,741,1.3,0.0
38015,Burleigh,ND,True,584,1.2,0.0
48209,Hays,TX,True,849,1.2,0.0
48465,Val Verde,TX,True,365,1.2,0.0
22123,West Carroll,LA,True,457,1.2,0.0
16073,Owyhee,ID,True,90,1.2,0.0
05011,Bradley,AR,True,260,1.1,0.0
48305,Lynn,TX,True,764,1.1,0.0
45003,Aiken,SC,True,165,1.1,0.0
38023,Divide,ND,True,601,1.1,0.0
38009,Bottineau,ND,True,651,1.1,0.0
38019,Cavalier,ND,True,1348,1.1,1.1
40151,Woods,OK,True,873,1.1,0.0
46101,Moody,SD,True,588,1.1,0.0
38041,Hettinger,ND,True,666,1.0,0.0
40097,Mayes,OK,True,811,1.0,0.0
05001,Arkansas,AR,True,461,1.0,0.0
27149,Stevens,MN,True,897,1.0,0.0
19187,Webster,IA,True,1212,1.0,1.0
19071,Fremont,IA,True,902,1.0,0.0
01085,Lowndes,AL,True,75,1.0,0.0
40073,Kingfisher,OK,True,959,1.0,0.0
19193,Woodbury,IA,True,1252,1.0,1.0
40091,McIntosh,OK,True,819,1.0,0.0
29145,Newton,MO,True,995,1.0,1.0
35035,Otero,NM,True,113,0.9,0.0
25027,Worcester,MA,True,42,0.9,0.0
46037,Day,SD,True,1105,0.9,0.9
29211,Sullivan,MO,True,1029,0.9,0.9
48177,Gonzales,TX,True,154,0.9,0.0
47077,Henderson,TN,True,323,0.8,0.0
38035,Grand Forks,ND,True,893,0.8,0.0
16083,Twin Falls,ID,True,528,0.8,0.0
20201,Washington,KS,True,957,0.8,0.0
40041,Delaware,OK,True,1551,0.7,0.7
45091,York,SC,True,122,0.7,0.0
21045,Casey,KY,True,582,0.7,0.0
21047,Christian,KY,True,462,0.7,0.0
17011,Bureau,IL,True,839,0.7,0.0
48443,Terrell,TX,True,247,0.7,0.0
18181,White,IN,True,1068,0.7,0.7
48219,Hockley,TX,True,711,0.7,0.0
21079,Garrard,KY,True,375,0.7,0.0
29155,Pemiscot,MO,True,736,0.7,0.0
48027,Bell,TX,True,677,0.7,0.0
37155,Robeson,NC,True,613,0.7,0.0
20195,Trego,KS,True,856,0.7,0.0
20183,Smith,KS,True,737,0.7,0.0
51025,Brunswick,VA,True,194,0.6,0.0
06065,Riverside,CA,True,1261,0.6,0.3
12075,Levy,FL,True,31,0.6,0.0
26099,Macomb,MI,True,342,0.6,0.0
40077,Latimer,OK,True,102,0.6,0.0
20069,Gray,KS,True,767,0.6,0.0
48309,McLennan,TX,True,626,0.6,0.0
31157,Scotts Bluff,NE,True,183,0.6,0.0
27087,Mahnomen,MN,True,903,0.5,0.0
31059,Fillmore,NE,True,1068,0.5,0.5
30033,Garfield,MT,True,1046,0.5,0.5
31129,Nuckolls,NE,True,975,0.5,0.0
24045,Wicomico,MD,True,604,0.5,0.0
18031,Decatur,IN,True,769,0.5,0.0
48225,Houston,TX,True,263,0.5,0.0
46023,Charles Mix,SD,True,1211,0.5,0.5
46091,Marshall,SD,True,1013,0.5,0.5
19045,Clinton,IA,True,887,0.5,0.0
19021,Buena Vista,IA,True,1251,0.5,0.5
37163,Sampson,NC,True,516,0.5,0.0
28011,Bolivar,MS,True,535,0.5,0.0
48131,Duval,TX,True,412,0.5,0.0
30079,Prairie,MT,True,367,0.5,0.0
48039,Brazoria,TX,True,211,0.5,0.0
19031,Cedar,IA,True,876,0.5,0.0
29081,Harrison,MO,True,857,0.5,0.0
51135,Nottoway,VA,True,402,0.5,0.0
19039,Clarke,IA,True,1249,0.4,0.4
39097,Madison,OH,True,753,0.4,0.0
08067,La Plata,CO,True,134,0.4,0.0
08041,El Paso,CO,True,331,0.4,0.0
51099,King George,VA,True,68,0.4,0.0
17119,Madison,IL,True,656,0.4,0.0
39051,Fulton,OH,True,861,0.4,0.0
20015,Butler,KS,True,1324,0.4,0.4
17019,Champaign,IL,True,983,0.4,0.0
17099,LaSalle,IL,True,635,0.4,0.0
51037,Charlotte,VA,True,139,0.4,0.0
48141,El Paso,TX,True,60,0.4,0.0
46081,Lawrence,SD,True,1296,0.4,0.4
48191,Hall,TX,True,98,0.4,0.0
17145,Perry,IL,True,529,0.4,0.0
17141,Ogle,IL,True,1094,0.4,0.4
51117,Mecklenburg,VA,True,206,0.4,0.0
30083,Richland,MT,True,17,0.4,0.0
30069,Petroleum,MT,True,673,0.4,0.0
27137,St. Louis,MN,True,390,0.4,0.0
55027,Dodge,WI,True,866,0.3,0.0
06037,Los Angeles,CA,True,416,0.3,0.0
26073,Isabella,MI,True,711,0.3,0.0
27091,Martin,MN,True,1170,0.3,0.3
22057,Lafourche,LA,True,3,0.3,0.0
38077,Richland,ND,True,916,0.3,0.0
06079,San Luis Obispo,CA,True,141,0.3,0.0
04005,Coconino,AZ,True,752,0.3,0.0
29165,Platte,MO,True,775,0.3,0.0
48021,Bastrop,TX,True,33,0.3,0.0
38079,Rolette,ND,True,731,0.3,0.0
48121,Denton,TX,True,647,0.3,0.0
48189,Hale,TX,True,835,0.3,0.0
39083,Knox,OH,True,507,0.3,0.0
48503,Young,TX,True,916,0.3,0.0
27111,Otter Tail,MN,True,955,0.3,0.0
27049,Goodhue,MN,True,1019,0.3,0.3
04003,Cochise,AZ,True,50,0.2,0.0
48355,Nueces,TX,True,184,0.2,0.0
31177,Washington,NE,True,1377,0.2,0.2
18051,Gibson,IN,True,614,0.2,0.0
48113,Dallas,TX,True,202,0.2,0.0
05093,Mississippi,AR,True,864,0.2,0.0
05075,Lawrence,AR,True,597,0.2,0.0
20051,Ellis,KS,True,958,0.2,0.0
28133,Sunflower,MS,True,466,0.1,0.0
31159,Seward,NE,True,1121,0.1,0.1
31007,Banner,NE,True,834,0.1,0.0
19035,Cherokee,IA,True,636,0.1,0.0
30099,Teton,MT,True,1122,0.1,0.1
