fips,county_name,state_abbr,underserved,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
31129,Nuckolls,NE,True,1602,0.5,0.5
24045,Wicomico,MD,True,993,0.5,0.5
18031,Decatur,IN,True,1263,0.5,0.5
48225,Houston,TX,True,432,0.5,0.0
46023,Charles Mix,SD,True,1990,0.5,0.5
46091,Marshall,SD,True,1664,0.5,0.5
19045,Clinton,IA,True,1458,0.5,0.5
19021,Buena Vista,IA,True,2056,0.5,0.5
37163,Sampson,NC,True,848,0.5,0.0
28011,Bolivar,MS,True,879,0.5,0.0
48131,Duval,TX,True,676,0.5,0.0
30079,Prairie,MT,True,603,0.5,0.0
48039,Brazoria,TX,True,346,0.5,0.0
19031,Cedar,IA,True,1440,0.5,0.5
29081,Harrison,MO,True,1407,0.5,0.5
51135,Nottoway,VA,True,661,0.5,0.0
19039,Clarke,IA,True,2053,0.4,0.4
39097,Madison,OH,True,1238,0.4,0.4
08067,La Plata,CO,True,220,0.4,0.0
08041,El Paso,CO,True,544,0.4,0.0
51099,King George,VA,True,111,0.4,0.0
17119,Madison,IL,True,1078,0.4,0.4
39051,Fulton,OH,True,1415,0.4,0.4
20015,Butler,KS,True,2176,0.4,0.4
17019,Champaign,IL,True,1615,0.4,0.4
17099,LaSalle,IL,True,1043,0.4,0.4
51037,Charlotte,VA,True,228,0.4,0.0
48141,El Paso,TX,True,98,0.4,0.0
46081,Lawrence,SD,True,2130,0.4,0.4
48191,Hall,TX,True,162,0.4,0.0
17145,Perry,IL,True,870,0.4,0.0
17141,Ogle,IL,True,1798,0.4,0.4
51117,Mecklenburg,VA,True,338,0.4,0.0
30083,Richland,MT,True,29,0.4,0.0
30069,Petroleum,MT,True,1106,0.4,0.4
27137,St. Louis,MN,True,641,0.4,0.0
55027,Dodge,WI,True,1423,0.3,0.3
06037,Los Angeles,CA,True,683,0.3,0.0
26073,Isabella,MI,True,1167,0.3,0.3
27091,Martin,MN,True,1922,0.3,0.3
22057,Lafourche,LA,True,5,0.3,0.0
38077,Richland,ND,True,1505,0.3,0.3
06079,San Luis Obispo,CA,True,231,0.3,0.0
04005,Coconino,AZ,True,1236,0.3,0.3
29165,Platte,MO,True,1274,0.3,0.3
48021,Bastrop,TX,True,55,0.3,0.0
38079,Rolette,ND,True,1200,0.3,0.3
48121,Denton,TX,True,1062,0.3,0.3
48189,Hale,TX,True,1372,0.3,0.3
39083,Knox,OH,True,833,0.3,0.0
48503,Young,TX,True,1505,0.3,0.3
27111,Otter Tail,MN,True,1568,0.3,0.3
27049,Goodhue,MN,True,1674,0.3,0.3
04003,Cochise,AZ,True,82,0.2,0.0
48355,Nueces,TX,True,303,0.2,0.0
31177,Washington,NE,True,2263,0.2,0.2
18051,Gibson,IN,True,1009,0.2,0.2
48113,Dallas,TX,True,332,0.2,0.0
05093,Mississippi,AR,True,1420,0.2,0.2
05075,Lawrence,AR,True,981,0.2,0.0
20051,Ellis,KS,True,1574,0.2,0.2
28133,Sunflower,MS,True,765,0.1,0.0
31159,Seward,NE,True,1843,0.1,0.1
31007,Banner,NE,True,1371,0.1,0.1
19035,Cherokee,IA,True,1045,0.1,0.1
30099,Teton,MT,True,1843,0.1,0.1
