fips,county_name,state_abbr,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
49001,Beaver,UT,870,0.5,0.0
31095,Jefferson,NE,1603,0.5,0.5
30037,Golden Valley,MT,981,0.5,0.0
31059,Fillmore,NE,1754,0.5,0.5
27111,Otter Tail,MN,1706,0.5,0.5
30033,Garfield,MT,1719,0.5,0.5
39011,Auglaize,OH,1670,0.5,0.5
31129,Nuckolls,NE,1602,0.5,0.5
39161,Van Wert,OH,1546,0.5,0.5
39069,Henry,OH,1531,0.5,0.5
18031,Decatur,IN,1263,0.5,0.5
18149,Starke,IN,1375,0.5,0.5
39037,Darke,OH,1396,0.5,0.5
29065,Dent,MO,1596,0.5,0.5
46073,Jerauld,SD,922,0.5,0.0
19117,Lucas,IA,1539,0.5,0.5
49049,Utah,UT,386,0.5,0.0
28081,Lee,MS,147,0.5,0.0
19115,Louisa,IA,753,0.5,0.0
17117,Macoupin,IL,1517,0.5,0.5
19137,Montgomery,IA,1843,0.5,0.5
19123,Mahaska,IA,1127,0.5,0.5
19129,Mills,IA,1469,0.5,0.5
19009,Audubon,IA,1981,0.5,0.5
19181,Warren,IA,1368,0.5,0.5
42029,Chester,PA,966,0.5,0.0
37163,Sampson,NC,848,0.5,0.0
19139,Muscatine,IA,1517,0.5,0.5
08105,Rio Grande,CO,433,0.5,0.0
28011,Bolivar,MS,879,0.5,0.0
40087,McClain,OK,1825,0.5,0.5
19155,Pottawattamie,IA,1990,0.5,0.5
19109,Kossuth,IA,1666,0.5,0.5
19077,Guthrie,IA,1712,0.5,0.5
19149,Plymouth,IA,1592,0.5,0.5
48131,Duval,TX,676,0.5,0.0
19099,Jasper,IA,1201,0.5,0.5
48499,Wood,TX,1057,0.5,0.5
19019,Buchanan,IA,1577,0.5,0.5
30079,Prairie,MT,603,0.5,0.0
51193,Westmoreland,VA,853,0.5,0.0
48203,Harrison,TX,773,0.5,0.0
19143,Osceola,IA,1890,0.5,0.5
19073,Greene,IA,1541,0.5,0.5
19083,Hardin,IA,2016,0.5,0.5
19177,Van Buren,IA,1513,0.5,0.5
19075,Grundy,IA,1612,0.5,0.5
19031,Cedar,IA,1440,0.5,0.5
29081,Harrison,MO,1407,0.5,0.5
19171,Tama,IA,1369,0.5,0.5
31029,Chase,NE,1139,0.5,0.5
48053,Burnet,TX,1962,0.5,0.5
51135,Nottoway,VA,661,0.5,0.0
46031,Corson,SD,2049,0.4,0.4
53077,Yakima,WA,1622,0.4,0.4
08087,Morgan,CO,146,0.4,0.0
39097,Madison,OH,1238,0.4,0.4
19059,Dickinson,IA,1585,0.4,0.4
47059,Greene,TN,216,0.4,0.0
48169,Garza,TX,1185,0.4,0.4
08067,La Plata,CO,220,0.4,0.0
08041,El Paso,CO,544,0.4,0.0
40019,Carter,OK,1342,0.4,0.4
51099,King George,VA,111,0.4,0.0
17119,Madison,IL,1078,0.4,0.4
17001,Adams,IL,1786,0.4,0.4
48009,Archer,TX,1528,0.4,0.4
39051,Fulton,OH,1415,0.4,0.4
17019,Champaign,IL,1615,0.4,0.4
17129,Menard,IL,1875,0.4,0.4
51037,Charlotte,VA,228,0.4,0.0
46081,Lawrence,SD,2130,0.4,0.4
17141,Ogle,IL,1798,0.4,0.4
55029,Door,WI,2407,0.4,0.4
51117,Mecklenburg,VA,338,0.4,0.0
55095,Polk,WI,984,0.4,0.0
55019,Clark,WI,1011,0.4,0.4
48173,Glasscock,TX,831,0.4,0.0
48495,Winkler,TX,72,0.4,0.0
30083,Richland,MT,29,0.4,0.0
30069,Petroleum,MT,1106,0.4,0.4
55109,St. Croix,WI,1091,0.4,0.4
55063,La Crosse,WI,624,0.4,0.0
30013,Cascade,MT,1930,0.4,0.4
55127,Walworth,WI,1501,0.4,0.4
55033,Dunn,WI,912,0.4,0.0
48205,Hartley,TX,862,0.4,0.0
20149,Pottawatomie,KS,1212,0.4,0.4
55135,Waupaca,WI,1044,0.4,0.4
17041,Douglas,IL,1738,0.4,0.4
55047,Green Lake,WI,1739,0.4,0.4
18051,Gibson,IN,1081,0.4,0.4
17057,Fulton,IL,1988,0.3,0.3
20051,Ellis,KS,1552,0.3,0.3
17015,Carroll,IL,1879,0.3,0.3
34015,Gloucester,NJ,641,0.3,0.0
55053,Jackson,WI,820,0.3,0.0
55105,Rock,WI,1387,0.3,0.3
55039,Fond du Lac,WI,1346,0.3,0.3
55043,Grant,WI,1284,0.3,0.3
55049,Iowa,WI,1604,0.3,0.3
34011,Cumberland,NJ,772,0.3,0.0
48057,Calhoun,TX,77,0.3,0.0
22041,Franklin,LA,676,0.3,0.0
16003,Adams,ID,509,0.3,0.0
26073,Isabella,MI,1167,0.3,0.3
26057,Gratiot,MI,1460,0.3,0.3
29023,Butler,MO,1000,0.3,0.3
29037,Cass,MO,1993,0.3,0.3
22057,Lafourche,LA,5,0.3,0.0
26091,Lenawee,MI,1350,0.3,0.3
26033,Chippewa,MI,950,0.3,0.0
26107,Mecosta,MI,1642,0.3,0.3
39159,Union,OH,1004,0.3,0.3
06079,San Luis Obispo,CA,231,0.3,0.0
04013,Maricopa,AZ,362,0.3,0.0
29165,Platte,MO,1274,0.3,0.3
39123,Ottawa,OH,1364,0.3,0.3
48021,Bastrop,TX,55,0.3,0.0
38079,Rolette,ND,1200,0.3,0.3
37071,Gaston,NC,610,0.3,0.0
48485,Wichita,TX,1864,0.3,0.3
48121,Denton,TX,1062,0.3,0.3
04025,Yavapai,AZ,225,0.3,0.0
39107,Mercer,OH,1527,0.3,0.3
29197,Schuyler,MO,1949,0.3,0.3
39117,Morrow,OH,988,0.3,0.0
48189,Hale,TX,1372,0.3,0.3
39083,Knox,OH,833,0.3,0.0
48179,Gray,TX,2343,0.3,0.3
39149,Shelby,OH,1478,0.3,0.3
27017,Carlton,MN,873,0.3,0.0
48367,Parker,TX,1180,0.3,0.3
27045,Fillmore,MN,1932,0.3,0.3
27125,Red Lake,MN,1436,0.3,0.3
29025,Caldwell,MO,2093,0.3,0.3
39153,Summit,OH,939,0.3,0.0
40065,Jackson,OK,1122,0.3,0.3
48059,Callahan,TX,1536,0.3,0.3
27153,Todd,MN,1637,0.3,0.3
39175,Wyandot,OH,1470,0.3,0.3
27049,Goodhue,MN,1674,0.3,0.3
29186,Ste. Genevieve,MO,644,0.3,0.0
39109,Miami,OH,1208,0.3,0.3
39173,Wood,OH,1186,0.3,0.3
29177,Ray,MO,1285,0.3,0.3
48335,Mitchell,TX,1108,0.3,0.3
48271,Kinney,TX,132,0.2,0.0
18151,Steuben,IN,1611,0.2,0.2
27065,Kanabec,MN,988,0.2,0.0
20191,Sumner,KS,1397,0.2,0.2
04003,Cochise,AZ,82,0.2,0.0
48113,Dallas,TX,332,0.2,0.0
20077,Harper,KS,1501,0.2,0.2
05093,Mississippi,AR,1420,0.2,0.2
05075,Lawrence,AR,981,0.2,0.0
31163,Sherman,NE,944,0.1,0.0
31185,York,NE,2013,0.1,0.1
31071,Garfield,NE,1852,0.1,0.1
31023,Butler,NE,2015,0.1,0.1
31067,Gage,NE,1948,0.1,0.1
31053,Dodge,NE,2318,0.1,0.1
31097,Johnson,NE,1505,0.1,0.1
31159,Seward,NE,1843,0.1,0.1
31007,Banner,NE,1371,0.1,0.1
