fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
48293,Limestone,TX,large,456,0.7,0.0
48013,Atascosa,TX,large,360,0.7,0.0
29155,Pemiscot,MO,large,631,0.7,0.0
48497,Wise,TX,large,389,0.7,0.0
37155,Robeson,NC,large,526,0.7,0.0
46013,Brown,SD,large,788,0.7,0.0
37127,Nash,NC,large,353,0.7,0.0
20195,Trego,KS,large,735,0.7,0.0
20023,Cheyenne,KS,large,460,0.7,0.0
20171,Scott,KS,large,688,0.7,0.0
20059,Franklin,KS,large,543,0.7,0.0
06037,Los Angeles,CA,large,754,0.7,0.0
27127,Redwood,MN,large,841,0.7,0.0
48275,Knox,TX,large,501,0.7,0.0
48325,Medina,TX,large,23,0.7,0.0
51025,Brunswick,VA,large,167,0.6,0.0
21009,Barren,KY,large,523,0.6,0.0
12075,Levy,FL,large,26,0.6,0.0
26099,Macomb,MI,large,293,0.6,0.0
21141,Logan,KY,large,481,0.6,0.0
47047,Fayette,TN,large,513,0.6,0.0
40049,Garvin,OK,large,514,0.6,0.0
20069,Gray,KS,large,658,0.6,0.0
26027,Cass,MI,large,630,0.6,0.0
18179,Wells,IN,large,814,0.6,0.0
04005,Coconino,AZ,large,590,0.6,0.0
17035,Cumberland,IL,large,861,0.6,0.0
30091,Sheridan,MT,large,175,0.6,0.0
20015,Butler,KS,large,1134,0.6,0.6
27091,Martin,MN,large,999,0.6,0.3
48017,Bailey,TX,large,445,0.6,0.0
31169,Thayer,NE,large,1014,0.6,0.6
19035,Cherokee,IA,large,911,0.6,0.5
55069,Lincoln,WI,large,478,0.6,0.0
40055,Greer,OK,large,863,0.6,0.0
56031,Platte,WY,large,490,0.6,0.0
29085,Hickory,MO,large,345,0.6,0.0
29183,St. Charles,MO,large,275,0.5,0.0
27173,Yellow Medicine,MN,large,796,0.5,0.0
27087,Mahnomen,MN,large,775,0.5,0.0
49001,Beaver,UT,large,454,0.5,0.0
31095,Jefferson,NE,large,837,0.5,0.0
30037,Golden Valley,MT,large,512,0.5,0.0
31059,Fillmore,NE,large,916,0.5,0.0
27111,Otter Tail,MN,large,891,0.5,0.0
30033,Garfield,MT,large,898,0.5,0.0
39011,Auglaize,OH,large,872,0.5,0.0
31129,Nuckolls,NE,large,836,0.5,0.0
39161,Van Wert,OH,large,807,0.5,0.0
39069,Henry,OH,large,800,0.5,0.0
18031,Decatur,IN,large,660,0.5,0.0
18149,Starke,IN,large,718,0.5,0.0
39037,Darke,OH,large,729,0.5,0.0
29065,Dent,MO,large,833,0.5,0.0
46073,Jerauld,SD,large,481,0.5,0.0
19117,Lucas,IA,large,804,0.5,0.0
49049,Utah,UT,large,202,0.5,0.0
28081,Lee,MS,large,77,0.5,0.0
19115,Louisa,IA,large,393,0.5,0.0
17117,Macoupin,IL,large,792,0.5,0.0
19137,Montgomery,IA,large,962,0.5,0.0
19123,Mahaska,IA,large,588,0.5,0.0
19129,Mills,IA,large,767,0.5,0.0
19009,Audubon,IA,large,1034,0.5,0.5
19181,Warren,IA,large,714,0.5,0.0
42029,Chester,PA,large,504,0.5,0.0
37163,Sampson,NC,large,443,0.5,0.0
19139,Muscatine,IA,large,792,0.5,0.0
08105,Rio Grande,CO,large,226,0.5,0.0
28011,Bolivar,MS,large,459,0.5,0.0
40087,McClain,OK,large,953,0.5,0.0
19155,Pottawattamie,IA,large,1039,0.5,0.5
19109,Kossuth,IA,large,870,0.5,0.0
19077,Guthrie,IA,large,894,0.5,0.0
19149,Plymouth,IA,large,832,0.5,0.0
48131,Duval,TX,large,353,0.5,0.0
19099,Jasper,IA,large,627,0.5,0.0
48499,Wood,TX,large,552,0.5,0.0
19019,Buchanan,IA,large,823,0.5,0.0
30079,Prairie,MT,large,315,0.5,0.0
51193,Westmoreland,VA,large,446,0.5,0.0
48203,Harrison,TX,large,404,0.5,0.0
19143,Osceola,IA,large,987,0.5,0.0
19073,Greene,IA,large,805,0.5,0.0
19083,Hardin,IA,large,1053,0.5,0.5
19177,Van Buren,IA,large,790,0.5,0.0
19075,Grundy,IA,large,842,0.5,0.0
19031,Cedar,IA,large,752,0.5,0.0
29081,Harrison,MO,large,735,0.5,0.0
19171,Tama,IA,large,715,0.5,0.0
31029,Chase,NE,large,595,0.5,0.0
48053,Burnet,TX,large,1024,0.5,0.5
51135,Nottoway,VA,large,345,0.5,0.0
46031,Corson,SD,large,1070,0.4,0.4
53077,Yakima,WA,large,847,0.4,0.0
08087,Morgan,CO,large,76,0.4,0.0
39097,Madison,OH,large,646,0.4,0.0
19059,Dickinson,IA,large,828,0.4,0.0
47059,Greene,TN,large,113,0.4,0.0
48169,Garza,TX,large,619,0.4,0.0
08067,La Plata,CO,large,115,0.4,0.0
08041,El Paso,CO,large,284,0.4,0.0
40019,Carter,OK,large,701,0.4,0.0
51099,King George,VA,large,58,0.4,0.0
17119,Madison,IL,large,563,0.4,0.0
17001,Adams,IL,large,932,0.4,0.0
48009,Archer,TX,large,798,0.4,0.0
39051,Fulton,OH,large,739,0.4,0.0
17019,Champaign,IL,large,843,0.4,0.0
17129,Menard,IL,large,979,0.4,0.0
51037,Charlotte,VA,large,119,0.4,0.0
46081,Lawrence,SD,large,1112,0.4,0.4
17141,Ogle,IL,large,939,0.4,0.0
55029,Door,WI,large,1257,0.4,0.4
51117,Mecklenburg,VA,large,176,0.4,0.0
55095,Polk,WI,large,514,0.4,0.0
55019,Clark,WI,large,528,0.4,0.0
48173,Glasscock,TX,large,434,0.4,0.0
48495,Winkler,TX,large,38,0.4,0.0
30083,Richland,MT,large,15,0.4,0.0
30069,Petroleum,MT,large,577,0.4,0.0
55109,St. Croix,WI,large,570,0.4,0.0
55063,La Crosse,WI,large,326,0.4,0.0
30013,Cascade,MT,large,1008,0.4,0.4
55127,Walworth,WI,large,784,0.4,0.0
55033,Dunn,WI,large,476,0.4,0.0
48205,Hartley,TX,large,450,0.4,0.0
20149,Pottawatomie,KS,large,633,0.4,0.0
55135,Waupaca,WI,large,545,0.4,0.0
17041,Douglas,IL,large,908,0.4,0.0
55047,Green Lake,WI,large,908,0.4,0.0
18051,Gibson,IN,large,564,0.4,0.0
17057,Fulton,IL,large,1038,0.3,0.3
20051,Ellis,KS,large,811,0.3,0.0
17015,Carroll,IL,large,981,0.3,0.0
34015,Gloucester,NJ,large,335,0.3,0.0
55053,Jackson,WI,large,428,0.3,0.0
55105,Rock,WI,large,724,0.3,0.0
55039,Fond du Lac,WI,large,703,0.3,0.0
55043,Grant,WI,large,671,0.3,0.0
55049,Iowa,WI,large,838,0.3,0.0
34011,Cumberland,NJ,large,403,0.3,0.0
48057,Calhoun,TX,large,40,0.3,0.0
22041,Franklin,LA,large,353,0.3,0.0
16003,Adams,ID,large,266,0.3,0.0
26073,Isabella,MI,large,610,0.3,0.0
26057,Gratiot,MI,large,763,0.3,0.0
29023,Butler,MO,large,522,0.3,0.0
29037,Cass,MO,large,1041,0.3,0.3
22057,Lafourche,LA,large,3,0.3,0.0
26091,Lenawee,MI,large,705,0.3,0.0
26033,Chippewa,MI,large,496,0.3,0.0
26107,Mecosta,MI,large,858,0.3,0.0
39159,Union,OH,large,524,0.3,0.0
06079,San Luis Obispo,CA,large,121,0.3,0.0
04013,Maricopa,AZ,large,189,0.3,0.0
29165,Platte,MO,large,665,0.3,0.0
39123,Ottawa,OH,large,712,0.3,0.0
48021,Bastrop,TX,large,29,0.3,0.0
38079,Rolette,ND,large,627,0.3,0.0
37071,Gaston,NC,large,319,0.3,0.0
48485,Wichita,TX,large,974,0.3,0.0
48121,Denton,TX,large,555,0.3,0.0
04025,Yavapai,AZ,large,118,0.3,0.0
39107,Mercer,OH,large,797,0.3,0.0
29197,Schuyler,MO,large,1018,0.3,0.3
39117,Morrow,OH,large,516,0.3,0.0
48189,Hale,TX,large,717,0.3,0.0
39083,Knox,OH,large,435,0.3,0.0
48179,Gray,TX,large,1223,0.3,0.3
39149,Shelby,OH,large,772,0.3,0.0
27017,Carlton,MN,large,456,0.3,0.0
48367,Parker,TX,large,616,0.3,0.0
27045,Fillmore,MN,large,1009,0.3,0.3
27125,Red Lake,MN,large,750,0.3,0.0
29025,Caldwell,MO,large,1093,0.3,0.3
39153,Summit,OH,large,490,0.3,0.0
40065,Jackson,OK,large,586,0.3,0.0
48059,Callahan,TX,large,802,0.3,0.0
27153,Todd,MN,large,855,0.3,0.0
39175,Wyandot,OH,large,768,0.3,0.0
27049,Goodhue,MN,large,874,0.3,0.0
29186,Ste. Genevieve,MO,large,336,0.3,0.0
39109,Miami,OH,large,631,0.3,0.0
39173,Wood,OH,large,619,0.3,0.0
29177,Ray,MO,large,671,0.3,0.0
48335,Mitchell,TX,large,579,0.3,0.0
48271,Kinney,TX,large,69,0.2,0.0
18151,Steuben,IN,large,841,0.2,0.0
27065,Kanabec,MN,large,516,0.2,0.0
20191,Sumner,KS,large,729,0.2,0.0
04003,Cochise,AZ,large,43,0.2,0.0
48113,Dallas,TX,large,173,0.2,0.0
20077,Harper,KS,large,784,0.2,0.0
05093,Mississippi,AR,large,741,0.2,0.0
05075,Lawrence,AR,large,512,0.2,0.0
31163,Sherman,NE,large,493,0.1,0.0
31185,York,NE,large,1051,0.1,0.1
31071,Garfield,NE,large,967,0.1,0.0
31023,Butler,NE,large,1052,0.1,0.1
31067,Gage,NE,large,1017,0.1,0.1
31053,Dodge,NE,large,1210,0.1,0.1
31097,Johnson,NE,large,786,0.1,0.0
31159,Seward,NE,large,962,0.1,0.0
31007,Banner,NE,large,716,0.1,0.0
